userId,sex,consumeAddress,consumeType,consumeYearMonth,makeCardDate,money
2015011118,1,16,1,201510,20150829,2.0
2015011118,1,16,1,201510,20150829,3.7
2015011118,1,16,1,201510,20150829,1.9
2015011118,1,16,1,201510,20150829,3.7
2015011118,1,16,1,201510,20150815,3.7
2015011118,1,16,1,201510,20150815,9.8
2015011118,1,16,1,201510,20150815,1.9
2015011118,1,16,1,201510,20150815,3.7
2015011118,1,16,1,201510,20150815,7.0
2015011118,1,16,1,201510,20150815,2.0
2015011118,1,16,1,201510,20150815,3.7
2015011118,1,16,1,201510,20150815,1.9
2015011118,1,16,1,201510,20150815,3.7
2015011119,1,16,1,201510,20150815,6.0
2015011119,1,16,1,201510,20150815,2.0
2015011119,1,16,1,201510,20150815,2.5
2015011119,1,16,1,201510,20150815,6.0
2015011121,1,16,1,201510,20150815,4.9
2015011121,1,16,1,201510,20150815,8.0
2015011121,1,16,1,201510,20150815,4.0
2015011121,1,16,1,201510,20150815,1.9
2015011124,1,16,1,201510,20150815,9.8
2015011126,1,16,1,201510,20150815,2.6
2015011126,1,16,1,201510,20150815,2.0
2015011126,1,16,1,201510,20150815,2.0
2015011126,1,16,1,201510,20150815,6.0
2015011126,1,16,1,201510,20150815,8.0
2015011126,1,16,1,201510,20150815,2.6
2015011126,1,16,1,201510,20150815,2.7
2015011126,1,16,1,201510,20150815,3.0
2015011126,1,16,1,201510,20150815,4.5
2015011126,1,16,1,201510,20150815,2.6
2015011126,1,16,1,201510,20150815,6.0
2015011126,1,16,1,201510,20150815,2.5
2015011126,1,16,1,201510,20150815,2.5
2015011126,1,16,1,201510,20150815,2.6
2015011126,1,16,1,201510,20150815,4.5
2015011127,1,16,1,201510,20150815,3.0
2015011127,1,16,1,201510,20150815,2.5
2015011128,1,16,1,201510,20150823,2.5
2015011128,1,16,1,201510,20150823,3.8
2015011128,1,16,1,201510,20150823,7.8
2015011128,1,16,1,201510,20150823,4.5
2015011128,1,16,1,201510,20150823,8.8
2015011128,1,16,1,201510,20150823,2.5
2015011128,1,16,1,201510,20150823,7.0
2015011128,1,16,1,201510,20150823,8.5
2015011128,1,16,1,201510,20150823,9.0
2015011128,1,16,1,201510,20150823,2.5
2015011128,1,16,1,201510,20150823,2.5
2015011128,1,16,1,201510,20150823,3.8
2015011129,1,16,1,201510,20150815,4.0
2015011129,1,16,1,201510,20150815,7.0
2015011129,1,16,1,201510,20150815,4.0
2015011201,1,16,1,201510,20150829,4.0
2015011201,1,16,1,201510,20150829,8.0
2015011201,1,16,1,201510,20150829,5.0
2015011201,1,16,1,201510,20150829,4.3
2015011201,1,16,1,201510,20150829,7.0
2015011201,1,16,1,201510,20150829,3.6
2015011201,1,16,1,201510,20150815,4.0
2015011201,1,16,1,201510,20150815,8.0
2015011201,1,16,1,201510,20150815,5.0
2015011201,1,16,1,201510,20150815,4.3
2015011201,1,16,1,201510,20150815,7.0
2015011201,1,16,1,201510,20150815,3.6
2015011202,1,16,1,201510,20150826,9.0
2015011202,1,16,1,201510,20150826,2.5
2015011202,1,16,1,201510,20150826,2.5
2015011202,1,16,1,201510,20150826,4.7
2015011202,1,16,1,201510,20150826,6.2
2015011202,1,16,1,201510,20150826,6.2
2015011202,1,16,1,201510,20150815,9.0
2015011202,1,16,1,201510,20150815,2.5
2015011202,1,16,1,201510,20150815,2.5
2015011202,1,16,1,201510,20150815,4.7
2015011202,1,16,1,201510,20150815,6.2
2015011202,1,16,1,201510,20150815,6.2
2015011203,1,16,1,201510,20150815,4.0
2015011203,1,16,1,201510,20150815,5.0
2015011203,1,16,1,201510,20150815,4.0
2015011203,1,16,1,201510,20150815,2.9
2015011203,1,16,1,201510,20150815,2.9
2015011204,1,16,1,201510,20150815,4.0
2015011204,1,16,1,201510,20150815,5.0
2015011204,1,16,1,201510,20150815,7.0
2015011204,1,16,1,201510,20150815,5.5
2015011204,1,16,1,201510,20150815,3.0
2015011204,1,16,1,201510,20150815,3.0
2015011204,1,16,1,201510,20150815,3.0
2015011204,1,16,1,201510,20150804,4.0
2015011204,1,16,1,201510,20150804,5.0
2015011204,1,16,1,201510,20150804,7.0
2015011204,1,16,1,201510,20150804,5.5
2015011204,1,16,1,201510,20150804,3.0
2015011204,1,16,1,201510,20150804,3.0
2015011204,1,16,1,201510,20150804,3.0
2015011206,1,16,1,201510,20150815,4.0
2015011206,1,16,1,201510,20150815,9.0
2015011206,1,16,1,201510,20150815,5.0
2015011206,1,16,1,201510,20150815,4.0
2015011207,1,16,1,201510,20150815,2.8
2015011207,1,16,1,201510,20150815,1.4
2015011207,1,16,1,201510,20150815,1.4
2015011207,1,16,1,201510,20150815,8.0
2015011207,1,16,1,201510,20150815,2.8
2015011207,1,16,1,201510,20150815,2.5
2015011207,1,16,1,201510,20150815,2.0
2015011207,1,16,1,201510,20150815,3.1
2015011207,1,16,1,201510,20150815,2.5
2015011207,1,16,1,201510,20150815,1.4
2015011208,1,16,1,201510,20150815,6.0
2015011208,1,16,1,201510,20150815,9.0
2015011208,1,16,1,201510,20150815,4.0
2015011208,1,16,1,201510,20150815,3.0
2015011208,1,16,1,201510,20150815,3.8
2015011208,1,16,1,201510,20150815,3.0
2015011208,1,16,1,201510,20150817,6.0
2015011208,1,16,1,201510,20150817,9.0
2015011208,1,16,1,201510,20150817,4.0
2015011208,1,16,1,201510,20150817,3.0
2015011208,1,16,1,201510,20150817,3.8
2015011208,1,16,1,201510,20150817,3.0
2015011210,1,16,1,201510,20150802,8.8
2015011210,1,16,1,201510,20150802,9.0
2015011210,1,16,1,201510,20150802,4.0
2015011210,1,16,1,201510,20150802,4.0
2015011211,1,16,1,201510,20150815,8.8
2015011211,1,16,1,201510,20150815,3.3
2015011211,1,16,1,201510,20150815,3.3
2015011211,1,16,1,201510,20150815,5.3
2015011211,1,16,1,201510,20150815,4.0
2015011212,1,16,1,201510,20150815,3.2
2015011212,1,16,1,201510,20150815,10.0
2015011212,1,16,1,201510,20150815,1.4
2015011215,1,16,1,201510,20150819,2.5
2015011215,1,16,1,201510,20150819,3.8
2015011215,1,16,1,201510,20150819,2.0
2015011215,1,16,1,201510,20150819,5.64
2015011215,1,16,1,201510,20150819,4.0
2015011215,1,16,1,201510,20150819,3.0
2015011215,1,16,1,201510,20150819,3.0
2015011215,1,16,1,201510,20150819,6.32
2015011215,1,16,1,201510,20150819,2.5
2015011215,1,16,1,201510,20150819,3.1
2015011215,1,16,1,201510,20150819,2.0
2015011215,1,16,1,201510,20150808,2.5
2015011215,1,16,1,201510,20150808,3.8
2015011215,1,16,1,201510,20150808,2.0
2015011215,1,16,1,201510,20150808,5.64
2015011215,1,16,1,201510,20150808,4.0
2015011215,1,16,1,201510,20150808,3.0
2015011215,1,16,1,201510,20150808,3.0
2015011215,1,16,1,201510,20150808,6.32
2015011215,1,16,1,201510,20150808,2.5
2015011215,1,16,1,201510,20150808,3.1
2015011215,1,16,1,201510,20150808,2.0
2015011216,1,16,1,201510,20150815,7.0
2015011218,1,16,1,201510,20150815,6.5
2015011218,1,16,1,201510,20150815,7.0
2015011218,1,16,1,201510,20150815,2.0
2015011219,1,16,1,201510,20150815,4.5
2015011219,1,16,1,201510,20150815,2.0
2015011219,1,16,1,201510,20150815,7.26
2015011219,1,16,1,201510,20150815,3.8
2015011219,1,16,1,201510,20150815,3.8
2015011219,1,16,1,201510,20150815,7.0
2015011219,1,16,1,201510,20150815,4.4
2015011219,1,16,1,201510,20150815,2.0
2015011219,1,16,1,201510,20150815,3.6
2015011219,1,16,1,201510,20150815,3.6
2015011219,1,16,1,201510,20150815,9.0
2015011219,1,16,1,201510,20150815,2.0
2015011219,1,16,1,201510,20150815,4.5
2015011219,1,16,1,201510,20150815,2.0
2015011219,1,16,1,201510,20150815,3.8
2015011219,1,16,1,201510,20150815,2.0
2015011220,1,16,1,201510,20150815,9.0
2015011220,1,16,1,201510,20150815,1.3
2015011220,1,16,1,201510,20150815,2.5
2015011220,1,16,1,201510,20150815,2.5
2015011220,1,16,1,201510,20150815,9.0
2015011220,1,16,1,201510,20150815,2.0
2015011220,1,16,1,201510,20150815,1.5
2015011220,1,16,1,201510,20150815,2.7
2015011220,1,16,1,201510,20150821,9.0
2015011220,1,16,1,201510,20150821,1.3
2015011220,1,16,1,201510,20150821,2.5
2015011220,1,16,1,201510,20150821,2.5
2015011220,1,16,1,201510,20150821,9.0
2015011220,1,16,1,201510,20150821,2.0
2015011220,1,16,1,201510,20150821,1.5
2015011220,1,16,1,201510,20150821,2.7
2015011222,1,16,1,201510,20150815,4.4
2015011222,1,16,1,201510,20150815,8.0
2015011222,1,16,1,201510,20150815,3.8
2015011225,1,16,1,201510,20150807,1.4
2015011225,1,16,1,201510,20150807,1.4
2015011225,1,16,1,201510,20150807,1.4
2015011225,1,16,1,201510,20150807,1.4
2015011226,1,16,1,201510,20150815,2.9
2015011226,1,16,1,201510,20150815,2.9
2015011226,1,16,1,201510,20150815,2.9
2015011227,1,16,1,201510,20150818,5.0
2015011227,1,16,1,201510,20150818,4.0
2015011227,1,16,1,201510,20150818,4.0
2015011228,1,16,1,201510,20150815,10.0
2015011229,1,16,1,201510,20150815,4.9
2015011230,1,16,1,201510,20150815,2.5
2015011230,1,16,1,201510,20150815,2.5
2015011230,1,16,1,201510,20150815,8.0
2015011230,1,16,1,201510,20150815,2.5
2015011230,1,16,1,201510,20150815,7.0
2015011230,1,16,1,201510,20150815,2.1
2015011301,1,16,1,201510,20150815,6.0
2015011101,1,9,2,201510,20150805,7.0
2015011102,1,9,2,201510,20150815,4.0
2015011108,1,9,2,201510,20150824,7.0
2015011109,1,9,2,201510,20150815,6.5
2015011112,1,9,2,201510,20150818,6.0
2015011115,1,9,2,201510,20150815,5.0
2015011115,1,9,2,201510,20150815,4.0
2015011117,1,9,2,201510,20150815,4.0
2015011117,1,9,2,201510,20150815,4.0
2015011118,1,9,2,201510,20150829,2.0
2015011118,1,9,2,201510,20150815,2.0
2015011119,1,9,2,201510,20150815,3.7
2015011119,1,9,2,201510,20150815,4.0
2015011121,1,9,2,201510,20150815,4.5
2015011121,1,9,2,201510,20150815,5.0
2015011123,1,9,2,201510,20150817,2.0
2015011123,1,9,2,201510,20150817,4.5
2015011123,1,9,2,201510,20150817,3.5
2015011123,1,9,2,201510,20150817,3.5
2015011125,1,9,2,201510,20150815,1.5
2015011127,1,9,2,201510,20150815,6.0
2015011127,1,9,2,201510,20150815,3.0
2015011129,1,9,2,201510,20150815,4.0
2015011202,1,9,2,201510,20150826,4.5
2015011202,1,9,2,201510,20150826,2.5
2015011202,1,9,2,201510,20150815,4.5
2015011202,1,9,2,201510,20150815,2.5
2015011203,1,9,2,201510,20150815,9.7
2015011203,1,9,2,201510,20150815,2.0
2015011203,1,9,2,201510,20150815,11.7
2015011203,1,9,2,201510,20150815,4.5
2015011204,1,9,2,201510,20150815,5.2
2015011204,1,9,2,201510,20150815,3.2
2015011204,1,9,2,201510,20150815,4.0
2015011204,1,9,2,201510,20150804,5.2
2015011204,1,9,2,201510,20150804,3.2
2015011204,1,9,2,201510,20150804,4.0
2015011208,1,9,2,201510,20150815,2.0
2015011208,1,9,2,201510,20150817,2.0
2015011209,1,9,2,201510,20150818,6.5
2015011209,1,9,2,201510,20150818,10.8
2015011209,1,9,2,201510,20150818,2.0
2015011209,1,9,2,201510,20150818,4.0
2015011210,1,9,2,201510,20150802,6.2
2015011210,1,9,2,201510,20150802,11.0
2015011210,1,9,2,201510,20150802,7.0
2015011210,1,9,2,201510,20150802,10.2
2015011211,1,9,2,201510,20150815,9.7
2015011211,1,9,2,201510,20150815,11.0
2015011211,1,9,2,201510,20150815,11.0
2015011211,1,9,2,201510,20150815,6.5
2015011211,1,9,2,201510,20150815,1.5
2015011211,1,9,2,201510,20150815,1.4
2015011211,1,9,2,201510,20150815,11.0
2015011211,1,9,2,201510,20150815,3.0
2015011211,1,9,2,201510,20150815,7.0
2015011211,1,9,2,201510,20150815,2.0
2015011211,1,9,2,201510,20150815,3.0
2015011216,1,9,2,201510,20150815,9.0
2015011216,1,9,2,201510,20150815,10.8
2015011216,1,9,2,201510,20150815,2.0
2015011216,1,9,2,201510,20150815,5.0
2015011217,1,9,2,201510,20150815,6.0
2015011217,1,9,2,201510,20150815,8.3
2015011217,1,9,2,201510,20150815,6.0
2015011217,1,9,2,201510,20150815,6.0
2015011217,1,9,2,201510,20150815,13.0
2015011217,1,9,2,201510,20150815,6.0
2015011218,1,9,2,201510,20150815,3.0
2015011218,1,9,2,201510,20150815,4.5
2015011218,1,9,2,201510,20150815,7.0
2015011218,1,9,2,201510,20150815,6.5
2015011220,1,9,2,201510,20150815,4.5
2015011220,1,9,2,201510,20150821,4.5
2015011221,1,9,2,201510,20150830,7.0
2015011221,1,9,2,201510,20150830,9.5
2015011221,1,9,2,201510,20150830,10.8
2015011221,1,9,2,201510,20150830,12.8
2015011221,1,9,2,201510,20150830,11.0
2015011221,1,9,2,201510,20150830,5.0
2015011221,1,9,2,201510,20150830,19.0
2015011221,1,9,2,201510,20150830,21.8
2015011221,1,9,2,201510,20150830,14.0
2015011221,1,9,2,201510,20150830,7.0
2015011221,1,9,2,201510,20150830,4.0
2015011221,1,9,2,201510,20150830,4.5
2015011222,1,9,2,201510,20150815,4.0
2015011222,1,9,2,201510,20150815,5.0
2015011224,1,9,2,201510,20150815,6.3
2015011224,1,9,2,201510,20150815,7.5
2015011227,1,9,2,201510,20150818,6.0
2015011227,1,9,2,201510,20150818,7.3
2015011227,1,9,2,201510,20150818,6.3
2015011227,1,9,2,201510,20150818,2.5
2015011227,1,9,2,201510,20150818,4.5
2015011230,1,9,2,201510,20150815,8.0
2015011230,1,9,2,201510,20150815,3.4
2015011301,1,9,2,201510,20150815,6.0
2015011301,1,9,2,201510,20150815,4.5
2015011108,1,18,2,201510,20150824,21.9
2015011115,1,18,2,201510,20150815,7.0
2015011117,1,18,2,201510,20150815,4.0
2015011117,1,18,2,201510,20150815,8.9
2015011119,1,18,2,201510,20150815,4.5
2015011125,1,18,2,201510,20150815,6.9
2015011127,1,18,2,201510,20150815,11.7
2015011204,1,18,2,201510,20150815,5.0
2015011204,1,18,2,201510,20150804,5.0
2015011205,2,18,2,201510,20150828,8.0
2015011213,2,18,2,201510,20150803,1.9
2015011214,2,18,2,201510,20150802,9.6
2015011214,2,18,2,201510,20150802,7.3
2015011214,2,18,2,201510,20150802,11.5
2015011214,2,18,2,201510,20150802,7.9
2015011214,2,18,2,201510,20150808,9.6
2015011214,2,18,2,201510,20150808,7.3
2015011214,2,18,2,201510,20150808,11.5
2015011214,2,18,2,201510,20150808,7.9
2015011219,1,18,2,201510,20150815,9.9
2015011222,1,18,2,201510,20150815,3.0
2015011223,2,18,2,201510,20150808,12.5
2015011225,1,18,2,201510,20150807,6.0
2015011225,1,18,2,201510,20150807,8.8
2015011225,1,18,2,201510,20150807,10.2
2015011225,1,18,2,201510,20150807,8.0
2015011227,1,18,2,201510,20150818,18.1
2015011228,1,18,2,201510,20150815,4.0
2015011301,1,18,2,201510,20150815,6.0
2015011115,1,10,1,201510,20150815,7.0
2015011118,1,10,1,201510,20150829,3.7
2015011118,1,10,1,201510,20150829,13.0
2015011118,1,10,1,201510,20150829,3.7
2015011118,1,10,1,201510,20150829,3.7
2015011118,1,10,1,201510,20150829,3.7
2015011118,1,10,1,201510,20150815,3.7
2015011118,1,10,1,201510,20150815,13.0
2015011118,1,10,1,201510,20150815,3.7
2015011118,1,10,1,201510,20150815,3.7
2015011118,1,10,1,201510,20150815,3.7
2015011126,1,10,1,201510,20150815,10.6
2015011202,1,10,1,201510,20150826,4.7
2015011202,1,10,1,201510,20150815,4.7
2015011210,1,10,1,201510,20150802,10.5
2015011210,1,10,1,201510,20150802,16.0
2015011210,1,10,1,201510,20150802,4.0
2015011210,1,10,1,201510,20150802,4.0
2015011211,1,10,1,201510,20150815,10.0
2015011211,1,10,1,201510,20150815,9.0
2015011211,1,10,1,201510,20150815,11.0
2015011211,1,10,1,201510,20150815,3.5
2015011225,1,10,1,201510,20150807,9.0
2015011225,1,10,1,201510,20150807,7.3
2015011225,1,10,1,201510,20150807,9.5
2015011225,1,10,1,201510,20150807,3.0
2015011225,1,10,1,201510,20150807,2.8
2015011225,1,10,1,201510,20150807,8.9
2015011225,1,10,1,201510,20150807,7.6
2015011230,1,10,1,201510,20150815,2.1
2015011114,1,1,2,201510,20150815,4.0
2015011115,1,1,2,201510,20150815,7.0
2015011116,2,1,2,201510,20150815,3.0
2015011116,2,1,2,201510,20150815,3.0
2015011117,1,1,2,201510,20150815,5.0
2015011117,1,1,2,201510,20150815,8.0
2015011118,1,1,2,201510,20150829,4.0
2015011118,1,1,2,201510,20150829,4.0
2015011118,1,1,2,201510,20150815,4.0
2015011118,1,1,2,201510,20150815,4.0
2015011119,1,1,2,201510,20150815,4.5
2015011121,1,1,2,201510,20150815,6.0
2015011121,1,1,2,201510,20150815,6.0
2015011121,1,1,2,201510,20150815,6.5
2015011121,1,1,2,201510,20150815,5.0
2015011129,1,1,2,201510,20150815,5.0
2015011129,1,1,2,201510,20150815,5.0
2015011204,1,1,2,201510,20150815,5.0
2015011204,1,1,2,201510,20150815,5.0
2015011204,1,1,2,201510,20150804,5.0
2015011204,1,1,2,201510,20150804,5.0
2015011207,1,1,2,201510,20150815,3.3
2015011208,1,1,2,201510,20150815,5.0
2015011208,1,1,2,201510,20150817,5.0
2015011209,1,1,2,201510,20150818,3.0
2015011209,1,1,2,201510,20150818,9.0
2015011211,1,1,2,201510,20150815,10.0
2015011211,1,1,2,201510,20150815,5.0
2015011212,1,1,2,201510,20150815,3.0
2015011214,2,1,2,201510,20150802,3.0
2015011214,2,1,2,201510,20150808,3.0
2015011217,1,1,2,201510,20150815,6.9
2015011218,1,1,2,201510,20150815,2.8
2015011219,1,1,2,201510,20150815,2.5
2015011219,1,1,2,201510,20150815,6.8
2015011219,1,1,2,201510,20150815,4.6
2015011222,1,1,2,201510,20150815,3.0
2015011222,1,1,2,201510,20150815,8.5
2015011222,1,1,2,201510,20150815,5.0
2015011222,1,1,2,201510,20150815,3.0
2015011223,2,1,2,201510,20150808,1.6
2015011224,1,1,2,201510,20150815,6.0
2015011224,1,1,2,201510,20150815,3.0
2015011225,1,1,2,201510,20150807,1.3
2015011225,1,1,2,201510,20150807,1.5
2015011227,1,1,2,201510,20150818,4.5
2015011230,1,1,2,201510,20150815,3.0
2015011230,1,1,2,201510,20150815,3.0
2015011230,1,1,2,201510,20150815,3.0
2015011230,1,1,2,201510,20150815,6.0
2015011113,2,3,4,201510,20150811,3.91
2015011213,2,3,4,201510,20150803,4.18
2015011214,2,3,4,201510,20150802,3.61
2015011214,2,3,4,201510,20150808,3.61
2015011102,1,2,4,201510,20150815,2.68
2015011104,1,2,4,201510,20150817,2.83
2015011107,1,2,4,201510,20150829,3.46
2015011108,1,2,4,201510,20150824,1.03
2015011109,1,2,4,201510,20150815,1.03
2015011109,1,2,4,201510,20150815,1.06
2015011114,1,2,4,201510,20150828,1.06
2015011121,1,2,4,201510,20150815,2.98
2015011123,1,2,4,201510,20150817,2.62
2015011123,1,2,4,201510,20150817,2.59
2015011124,1,2,4,201510,20150815,1.78
2015011125,1,2,4,201510,20150815,2.14
2015011126,1,2,4,201510,20150815,2.14
2015011126,1,2,4,201510,20150815,1.03
2015011128,1,2,4,201510,20150823,1.03
2015011128,1,2,4,201510,20150823,3.97
2015011201,1,2,4,201510,20150829,3.19
2015011201,1,2,4,201510,20150815,3.19
2015011202,1,2,4,201510,20150826,3.88
2015011202,1,2,4,201510,20150815,3.88
2015011216,1,2,4,201510,20150815,3.61
2015011216,1,2,4,201510,20150815,1.9
2015011218,1,2,4,201510,20150815,3.22
2015011218,1,2,4,201510,20150815,3.01
2015011220,1,2,4,201510,20150815,3.04
2015011220,1,2,4,201510,20150815,1.03
2015011220,1,2,4,201510,20150815,1.06
2015011220,1,2,4,201510,20150815,2.89
2015011220,1,2,4,201510,20150821,3.04
2015011220,1,2,4,201510,20150821,1.03
2015011220,1,2,4,201510,20150821,1.06
2015011220,1,2,4,201510,20150821,2.89
2015011222,1,2,4,201510,20150815,2.41
2015011226,1,2,4,201510,20150815,2.29
2015011226,1,2,4,201510,20150815,1.03
2015011226,1,2,4,201510,20150815,1.06
2015011226,1,2,4,201510,20150815,2.05
2015011230,1,2,4,201510,20150815,1.93
2015011230,1,2,4,201510,20150815,1.18
2015011230,1,2,4,201510,20150815,2.14
2015011116,2,11,3,201510,20150815,3.0
2015011116,2,11,3,201510,20150815,3.0
2015011117,1,11,3,201510,20150815,5.0
2015011118,1,11,3,201510,20150829,4.0
2015011118,1,11,3,201510,20150829,4.0
2015011118,1,11,3,201510,20150815,4.0
2015011118,1,11,3,201510,20150815,4.0
2015011121,1,11,3,201510,20150815,6.0
2015011121,1,11,3,201510,20150815,6.0
2015011121,1,11,3,201510,20150815,6.5
2015011121,1,11,3,201510,20150815,5.0
2015011129,1,11,3,201510,20150815,5.0
2015011129,1,11,3,201510,20150815,5.0
2015011204,1,11,3,201510,20150815,5.0
2015011204,1,11,3,201510,20150804,5.0
2015011207,1,11,3,201510,20150815,3.3
2015011208,1,11,3,201510,20150815,5.0
2015011208,1,11,3,201510,20150817,5.0
2015011209,1,11,3,201510,20150818,3.0
2015011209,1,11,3,201510,20150818,9.0
2015011211,1,11,3,201510,20150815,10.0
2015011211,1,11,3,201510,20150815,5.0
2015011212,1,11,3,201510,20150815,3.0
2015011217,1,11,3,201510,20150815,6.9
2015011218,1,11,3,201510,20150815,2.8
2015011219,1,11,3,201510,20150815,2.5
2015011219,1,11,3,201510,20150815,6.8
2015011219,1,11,3,201510,20150815,4.6
2015011222,1,11,3,201510,20150815,8.5
2015011222,1,11,3,201510,20150815,5.0
2015011223,2,11,3,201510,20150808,1.6
2015011224,1,11,3,201510,20150815,6.0
2015011224,1,11,3,201510,20150815,3.0
2015011225,1,11,3,201510,20150807,1.3
2015011225,1,11,3,201510,20150807,1.5
2015011227,1,11,3,201510,20150818,4.5
