userId,startTime,endTime
2015011205,2015/10/08 06:02,2015/10/08 23:05
2015011113,2015/10/09 06:02,2015/10/09 23:04
2015011218,2015/10/10 20:44,2015/10/16 00:11
2015011216,2015/10/11 06:37,2015/10/16 07:18
2015011106,2015/10/12 18:36,2015/10/12 21:54
2015011109,2015/10/13 23:37,2015/10/29 00:11
2015011107,2015/10/14 14:34,2015/10/15 02:23
2015011120,2015/10/15 05:22,2015/10/17 05:09
2015011228,2015/10/16 21:55,2015/10/17 00:02
2015011216,2015/10/17 00:07,2015/10/26 15:06
2015011213,2015/10/18 19:51,2015/10/19 00:37
2015011226,2015/10/19 21:53,2015/10/19 22:46
2015011117,2015/10/20 21:46,2015/10/20 23:52
2015011116,2015/10/21 23:04,2015/10/22 00:13
2015011101,2015/10/22 05:18,2015/10/23 02:00
2015011204,2015/10/23 21:40,2015/10/24 04:07
2015011116,2015/10/24 21:21,2015/10/24 23:52
2015011119,2015/10/25 20:28,2015/10/26 01:09
2015011218,2015/10/26 23:20,2015/10/26 23:23
2015011227,2015/10/27 11:43,2015/10/31 14:29
2015011102,2015/10/28 07:04,2015/10/29 16:22
2015011225,2015/10/29 12:15,2015/10/29 14:24
2015011110,2015/10/30 15:40,2015/10/30 22:06
2015011117,2015/10/01 11:21,2015/10/01 14:17
2015011123,2015/10/02 23:08,2015/10/03 01:41
2015011107,2015/10/03 06:24,2015/10/03 16:35
2015011122,2015/10/04 00:07,2015/10/10 05:39
2015011205,2015/10/05 21:01,2015/10/05 23:43
2015011229,2015/10/06 21:46,2015/10/07 00:40
2015011103,2015/10/07 02:09,2015/10/07 04:02
2015011110,2015/10/08 22:25,2015/10/08 23:45
2015011301,2015/10/09 22:55,2015/10/09 23:22
2015011210,2015/10/10 13:54,2015/10/10 23:34
2015011127,2015/10/11 22:52,2015/10/12 00:08
2015011117,2015/10/12 21:58,2015/10/12 22:26
2015011215,2015/10/13 15:09,2015/10/13 22:53
2015011213,2015/10/14 07:19,2015/10/14 23:02
2015011106,2015/10/15 05:48,2015/10/15 07:05
2015011222,2015/10/16 08:23,2015/10/17 00:56
2015011215,2015/10/17 21:37,2015/10/17 22:27
2015011211,2015/10/18 22:51,2015/10/20 17:33
2015011201,2015/10/19 08:49,2015/10/20 00:16
2015011205,2015/10/20 00:38,2015/10/20 02:07
2015011217,2015/10/21 06:46,2015/10/16 00:08
2015011202,2015/10/22 21:23,2015/10/23 08:24
2015011218,2015/10/23 21:49,2015/10/23 23:38
2015011108,2015/10/24 15:35,2015/10/24 16:36
2015011129,2015/10/25 20:10,2015/10/25 22:36
2015011108,2015/10/26 18:50,2015/10/26 23:47
2015011104,2015/10/27 07:52,2015/10/28 01:16
2015011108,2015/10/28 17:38,2015/10/29 00:07
2015011206,2015/10/29 22:31,2015/10/30 08:19
2015011120,2015/10/30 21:57,2015/10/31 00:49
2015011217,2015/10/01 10:54,2015/10/02 20:43
2015011227,2015/10/02 22:05,2015/10/02 22:14
2015011204,2015/10/03 21:35,2015/10/03 23:38
2015011120,2015/10/04 16:27,2015/10/04 16:31
2015011125,2015/10/05 22:52,2015/10/07 08:12
2015011127,2015/10/06 11:58,2015/10/22 00:07
2015011127,2015/10/07 08:05,2015/10/07 09:33
2015011210,2015/10/08 08:55,2015/10/08 20:33
2015011230,2015/10/09 02:33,2015/10/10 01:29
2015011225,2015/10/10 15:03,2015/10/02 00:07
2015011108,2015/10/11 18:41,2015/10/12 00:17
2015011123,2015/10/12 23:39,2015/10/12 23:43
2015011209,2015/10/13 22:11,2015/10/13 23:14
2015011230,2015/10/14 15:20,2015/10/15 15:21
2015011218,2015/10/15 22:48,2015/10/15 23:01
2015011220,2015/10/16 22:40,2015/10/18 07:10
2015011104,2015/10/17 12:09,2015/10/17 22:28
2015011117,2015/10/18 20:05,2015/10/18 23:03
2015011201,2015/10/19 00:09,2015/10/19 07:40
2015011211,2015/10/20 20:53,2015/10/20 23:28
2015011228,2015/10/21 16:59,2015/10/21 23:31
2015011214,2015/10/22 22:14,2015/10/22 23:27
2015011212,2015/10/23 23:22,2015/10/25 00:24
2015011229,2015/10/24 15:46,2015/10/25 05:36
2015011208,2015/10/25 00:33,2015/10/25 00:43
2015011126,2015/10/26 20:22,2015/10/26 21:49
2015011124,2015/10/27 19:37,2015/10/29 16:09
2015011128,2015/10/28 20:42,2015/10/28 22:48
2015011206,2015/10/29 16:44,2015/10/29 16:45
2015011217,2015/10/30 03:31,2015/10/30 03:33
2015011202,2015/10/01 21:37,2015/10/01 22:39
2015011101,2015/10/02 21:54,2015/10/03 02:27
2015011225,2015/10/03 06:15,2015/10/03 06:33
2015011214,2015/10/04 21:07,2015/10/04 21:18
2015011129,2015/10/05 23:00,2015/10/05 23:05
2015011213,2015/10/06 11:55,2015/10/06 23:05
2015011124,2015/10/07 22:10,2015/10/07 23:06
2015011207,2015/10/08 23:59,2015/10/13 16:39
2015011123,2015/10/09 21:29,2015/10/11 15:11
2015011129,2015/10/10 17:37,2015/10/21 00:08
2015011224,2015/10/11 12:30,2015/10/11 18:11
2015011221,2015/10/12 10:13,2015/10/13 03:26
2015011230,2015/10/13 19:54,2015/10/14 03:01
2015011230,2015/10/14 22:44,2015/10/15 02:34
2015011112,2015/10/15 16:25,2015/10/26 00:07
2015011228,2015/10/16 12:03,2015/10/16 13:53
2015011220,2015/10/17 19:59,2015/10/17 21:20
2015011217,2015/10/18 23:04,2015/10/19 01:16
2015011125,2015/10/19 12:32,2015/10/20 00:24
2015011101,2015/10/20 11:19,2015/10/20 11:43
2015011105,2015/10/21 05:03,2015/10/21 05:24
2015011105,2015/10/22 11:40,2015/10/22 11:43
2015011120,2015/10/23 18:57,2015/10/23 23:32
2015011202,2015/10/24 14:23,2015/10/27 00:09
2015011216,2015/10/25 22:19,2015/10/25 23:23
2015011127,2015/10/26 16:25,2015/10/31 00:09
2015011208,2015/10/27 14:00,2015/10/31 18:41
2015011218,2015/10/28 16:26,2015/10/31 00:07
2015011118,2015/10/29 12:57,2015/10/31 23:24
2015011202,2015/10/30 20:37,2015/10/31 00:46
2015011218,2015/10/01 12:00,2015/10/02 01:48
2015011114,2015/10/02 12:35,2015/10/02 23:15
2015011112,2015/10/03 17:39,2015/10/04 00:14
2015011120,2015/10/04 16:25,2015/10/15 00:09
2015011222,2015/10/05 15:46,2015/10/05 23:26
2015011219,2015/10/06 21:59,2015/10/06 22:11
2015011205,2015/10/07 15:48,2015/10/07 16:44
2015011111,2015/10/08 21:28,2015/10/12 09:22
2015011113,2015/10/09 05:39,2015/10/09 05:48
2015011126,2015/10/10 11:43,2015/10/10 11:46
2015011125,2015/10/11 06:09,2015/10/11 23:23
2015011123,2015/10/12 07:52,2015/10/15 09:08
2015011227,2015/10/13 17:43,2015/10/13 18:03
2015011113,2015/10/14 11:50,2015/10/17 02:49
2015011111,2015/10/15 16:25,2015/10/26 00:07
2015011113,2015/10/16 20:11,2015/10/16 23:54
2015011104,2015/10/17 04:15,2015/10/18 04:10
2015011118,2015/10/18 23:34,2015/10/19 00:00
2015011106,2015/10/19 23:16,2015/10/20 00:17
2015011217,2015/10/20 07:00,2015/10/21 00:51
2015011222,2015/10/21 18:26,2015/10/23 17:42
2015011221,2015/10/22 09:40,2015/10/22 15:11
2015011103,2015/10/23 05:00,2015/10/23 05:01
2015011206,2015/10/24 22:24,2015/10/25 01:17
2015011128,2015/10/25 04:15,2015/10/25 04:30
2015011119,2015/10/26 11:43,2015/10/26 11:46
2015011210,2015/10/27 20:51,2015/10/27 23:12
2015011124,2015/10/28 04:00,2015/10/28 05:00
2015011129,2015/10/29 04:15,2015/10/29 04:30
2015011225,2015/10/30 04:00,2015/10/30 04:15
2015011213,2015/10/01 04:00,2015/10/01 04:15
2015011218,2015/10/02 03:00,2015/10/04 00:09
2015011107,2015/10/03 04:30,2015/10/04 00:07
2015011106,2015/10/04 04:15,2015/10/04 05:00
2015011219,2015/10/05 04:00,2015/10/06 03:55
2015011110,2015/10/06 12:16,2015/10/07 12:00
2015011229,2015/10/07 04:15,2015/10/08 04:15
2015011201,2015/10/08 21:44,2015/10/09 21:55
2015011228,2015/10/09 22:10,2015/10/10 00:56
2015011111,2015/10/10 14:29,2015/10/11 12:10
2015011221,2015/10/11 04:20,2015/10/11 05:46
2015011127,2015/10/12 21:57,2015/10/13 00:09
2015011128,2015/10/13 12:15,2015/10/14 12:10
2015011114,2015/10/14 01:18,2015/10/15 22:39
2015011127,2015/10/15 10:59,2015/10/16 02:25
2015011219,2015/10/16 21:20,2015/10/16 23:45
2015011119,2015/10/17 22:14,2015/10/17 23:54
2015011122,2015/10/18 14:35,2015/10/19 10:54
2015011109,2015/10/19 17:59,2015/10/20 00:09
2015011112,2015/10/20 16:25,2015/10/20 22:40
2015011104,2015/10/21 22:11,2015/10/21 22:31
2015011208,2015/10/22 16:25,2015/10/31 00:07
2015011109,2015/10/23 08:04,2015/10/23 13:48
2015011205,2015/10/24 21:15,2015/10/24 22:37
2015011116,2015/10/25 20:21,2015/10/25 22:48
2015011211,2015/10/26 21:59,2015/10/27 00:11
2015011220,2015/10/27 22:26,2015/10/27 23:45
2015011116,2015/10/28 20:05,2015/10/29 01:24
2015011224,2015/10/29 23:51,2015/10/29 23:51
2015011228,2015/10/30 08:45,2015/10/30 08:47
2015011114,2015/10/01 11:43,2015/10/01 11:46
2015011203,2015/10/02 20:43,2015/10/03 09:09
2015011107,2015/10/03 20:43,2015/10/03 21:47
2015011217,2015/10/04 00:07,2015/10/07 23:34
2015011129,2015/10/05 11:02,2015/10/07 05:35
2015011207,2015/10/06 11:19,2015/10/06 11:43
2015011113,2015/10/07 09:41,2015/10/08 00:21
2015011215,2015/10/08 14:46,2015/10/08 22:57
2015011221,2015/10/09 21:47,2015/10/09 23:58
2015011208,2015/10/10 19:14,2015/10/11 01:22
2015011202,2015/10/11 17:57,2015/10/11 22:30
2015011228,2015/10/12 23:47,2015/10/13 01:19
2015011229,2015/10/13 21:14,2015/10/14 01:01
2015011121,2015/10/14 16:37,2015/10/15 01:35
2015011114,2015/10/15 06:59,2015/10/15 09:08
2015011201,2015/10/16 17:32,2015/10/17 00:35
2015011217,2015/10/17 22:16,2015/10/18 03:18
2015011228,2015/10/18 19:55,2015/10/19 01:49
2015011120,2015/10/19 14:18,2015/10/19 20:43
2015011219,2015/10/20 12:02,2015/10/20 15:34
2015011122,2015/10/21 20:32,2015/10/22 00:15
2015011224,2015/10/22 01:35,2015/10/23 17:28
2015011223,2015/10/23 11:59,2015/10/24 16:34
2015011120,2015/10/24 15:32,2015/10/24 16:34
2015011207,2015/10/25 21:51,2015/10/25 22:51
2015011215,2015/10/26 11:25,2015/10/26 13:15
2015011212,2015/10/27 17:51,2015/10/31 00:07
2015011221,2015/10/28 23:28,2015/10/28 23:53
2015011107,2015/10/29 21:14,2015/10/29 23:36
2015011101,2015/10/30 23:21,2015/10/31 00:02
2015011220,2015/10/01 18:09,2015/10/01 22:20
2015011221,2015/10/02 22:31,2015/10/03 01:19
2015011222,2015/10/03 22:54,2015/10/04 00:59
2015011120,2015/10/04 18:47,2015/10/05 01:59
2015011213,2015/10/05 15:07,2015/10/06 01:08
2015011211,2015/10/06 11:58,2015/10/07 01:27
2015011221,2015/10/07 22:26,2015/10/08 00:48
2015011214,2015/10/08 23:59,2015/10/09 16:23
2015011202,2015/10/09 17:55,2015/10/09 22:14
2015011226,2015/10/10 20:37,2015/10/10 23:21
2015011111,2015/10/11 22:36,2015/10/12 00:30
2015011109,2015/10/12 20:54,2015/10/15 19:18
2015011208,2015/10/13 11:43,2015/10/14 00:10
2015011104,2015/10/14 14:29,2015/10/15 15:45
2015011115,2015/10/15 23:39,2015/10/19 22:02
2015011215,2015/10/16 00:09,2015/10/16 20:49
2015011216,2015/10/17 22:37,2015/10/17 23:16
2015011214,2015/10/18 13:00,2015/10/18 15:22
2015011218,2015/10/19 17:46,2015/10/19 23:30
2015011220,2015/10/20 14:23,2015/10/23 00:10
2015011104,2015/10/21 07:28,2015/10/22 00:10
2015011204,2015/10/22 22:44,2015/10/29 18:07
2015011109,2015/10/23 18:34,2015/10/31 08:37
2015011104,2015/10/24 13:42,2015/10/25 03:06
2015011101,2015/10/25 10:31,2015/10/25 21:57
2015011102,2015/10/26 18:19,2015/10/26 22:57
2015011220,2015/10/27 23:52,2015/10/28 00:58
2015011113,2015/10/28 00:11,2015/10/28 01:27
2015011226,2015/10/29 11:47,2015/10/29 19:27
2015011110,2015/10/30 06:20,2015/10/30 07:04
2015011112,2015/10/01 13:33,2015/10/01 13:48
2015011103,2015/10/02 09:29,2015/10/03 09:11
2015011121,2015/10/03 15:54,2015/10/03 16:00
2015011229,2015/10/04 19:44,2015/10/10 12:33
2015011101,2015/10/05 23:19,2015/10/06 01:13
2015011230,2015/10/06 12:01,2015/10/13 21:30
2015011209,2015/10/07 17:53,2015/10/07 22:57
2015011112,2015/10/08 17:29,2015/10/09 00:44
2015011218,2015/10/09 12:02,2015/10/09 12:13
2015011218,2015/10/10 09:56,2015/10/04 00:10
2015011203,2015/10/11 00:11,2015/10/11 01:57
2015011126,2015/10/12 08:51,2015/10/12 10:16
2015011122,2015/10/13 21:53,2015/10/13 23:38
2015011206,2015/10/14 22:32,2015/10/15 00:53
2015011212,2015/10/15 20:43,2015/10/15 23:35
2015011229,2015/10/16 23:01,2015/10/16 23:34
2015011115,2015/10/17 18:40,2015/10/18 01:31
2015011128,2015/10/18 18:02,2015/10/19 00:27
2015011202,2015/10/19 13:57,2015/10/20 03:30
2015011229,2015/10/20 16:05,2015/10/20 21:28
2015011208,2015/10/21 09:51,2015/10/22 00:53
2015011228,2015/10/22 15:43,2015/10/23 01:00
2015011118,2015/10/23 16:25,2015/10/31 00:11
2015011218,2015/10/24 10:03,2015/10/30 23:27
2015011106,2015/10/25 22:21,2015/10/25 22:24
2015011211,2015/10/26 23:03,2015/10/26 23:05
2015011115,2015/10/27 22:28,2015/10/28 17:33
2015011120,2015/10/28 03:59,2015/10/28 04:02
2015011208,2015/10/29 02:13,2015/10/29 13:46
2015011211,2015/10/30 08:44,2015/10/30 22:17
2015011208,2015/10/01 09:33,2015/10/02 02:07
2015011226,2015/10/02 14:29,2015/10/04 00:11
2015011215,2015/10/03 22:59,2015/10/04 00:56
2015011206,2015/10/04 20:35,2015/10/04 23:16
2015011119,2015/10/05 18:02,2015/10/05 22:46
2015011122,2015/10/06 23:01,2015/10/07 00:50
2015011115,2015/10/07 22:32,2015/10/07 23:35
2015011210,2015/10/08 22:32,2015/10/09 00:08
2015011121,2015/10/09 00:38,2015/10/11 00:10
2015011122,2015/10/10 22:01,2015/10/04 00:10
2015011123,2015/10/11 21:12,2015/10/11 23:26
2015011225,2015/10/12 00:20,2015/10/12 00:21
2015011211,2015/10/13 00:45,2015/10/13 04:00
2015011102,2015/10/14 18:20,2015/10/15 00:30
2015011217,2015/10/15 21:27,2015/10/15 21:33
2015011126,2015/10/16 11:44,2015/10/16 21:47
2015011125,2015/10/17 20:28,2015/10/17 21:27
2015011203,2015/10/18 11:58,2015/10/19 00:08
2015011210,2015/10/19 17:49,2015/10/20 15:36
2015011109,2015/10/20 21:55,2015/10/21 15:42
2015011106,2015/10/21 12:21,2015/10/22 00:10
2015011216,2015/10/22 11:13,2015/10/23 11:13
2015011301,2015/10/23 18:13,2015/10/23 18:17
2015011127,2015/10/24 04:22,2015/10/29 00:10
2015011212,2015/10/25 21:49,2015/10/26 01:22
2015011223,2015/10/26 11:43,2015/10/26 11:46
2015011230,2015/10/27 20:54,2015/10/28 02:54
2015011210,2015/10/28 18:42,2015/10/29 01:18
2015011219,2015/10/29 11:19,2015/10/29 11:43
2015011228,2015/10/30 11:59,2015/10/30 14:48
2015011108,2015/10/01 21:43,2015/10/03 08:03
2015011230,2015/10/02 13:31,2015/10/02 17:08
2015011126,2015/10/03 19:53,2015/10/03 23:56
2015011213,2015/10/04 22:11,2015/10/05 20:39
2015011103,2015/10/05 09:49,2015/10/06 04:26
2015011301,2015/10/06 18:08,2015/10/06 22:58
2015011301,2015/10/07 07:10,2015/10/09 00:04
2015011227,2015/10/08 01:55,2015/10/08 02:50
2015011301,2015/10/09 00:10,2015/10/09 13:28
2015011118,2015/10/10 11:43,2015/10/10 11:46
2015011127,2015/10/11 14:23,2015/10/14 00:10
2015011203,2015/10/12 10:36,2015/10/12 12:06
2015011103,2015/10/13 23:00,2015/10/14 08:46
2015011106,2015/10/14 21:49,2015/10/15 00:10
2015011105,2015/10/15 21:12,2015/10/17 08:43
2015011115,2015/10/16 08:28,2015/10/20 00:10
2015011203,2015/10/17 02:56,2015/10/17 17:48
2015011222,2015/10/18 00:08,2015/10/31 12:56
2015011103,2015/10/19 17:33,2015/10/19 23:41
2015011107,2015/10/20 05:40,2015/10/20 05:51
2015011125,2015/10/21 19:06,2015/10/22 00:10
2015011129,2015/10/22 18:09,2015/10/22 23:26
2015011123,2015/10/23 17:42,2015/10/23 23:36
2015011115,2015/10/24 15:47,2015/10/25 01:04
2015011224,2015/10/25 22:41,2015/10/26 01:35
2015011122,2015/10/26 11:43,2015/10/26 11:46
2015011230,2015/10/27 04:06,2015/10/28 03:30
2015011225,2015/10/28 00:09,2015/10/30 00:43
2015011104,2015/10/29 22:58,2015/10/31 08:41
2015011220,2015/10/30 18:45,2015/10/31 10:41
2015011104,2015/10/01 20:37,2015/10/02 04:13
2015011301,2015/10/02 02:52,2015/10/02 13:05
2015011107,2015/10/03 23:19,2015/10/04 00:27
2015011128,2015/10/04 19:48,2015/10/04 23:22
2015011215,2015/10/05 04:15,2015/10/05 04:19
2015011118,2015/10/06 12:47,2015/10/09 00:10
2015011109,2015/10/07 14:01,2015/10/07 23:20
2015011122,2015/10/08 12:55,2015/10/10 14:21
2015011110,2015/10/09 17:33,2015/10/09 22:32
2015011221,2015/10/10 21:35,2015/10/11 07:18
2015011228,2015/10/11 23:19,2015/10/12 03:00
